,Okres,Kraj,OborPece,PocetPoskytovatelu
5047,Písek,Jihočeský kraj,"dětská neurologie, Fyzioterapeut, Klinický logoped, Ergoterapeut, dětská revmatologie, dětská kardiologie, nemocniční lékárenství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, revmatologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, pneumologie a ftizeologie, patologie, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, neurologie, neurologie, neurologie, nefrologie, nefrologie, lékařská mikrobiologie, klinická onkologie, klinická biochemie, kardiologie, infekční lékařství, chirurgie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, geriatrie, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětská chirurgie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, alergologie a klinická imunologie",1
5048,Písek,Jihočeský kraj,"epidemiologie, všeobecné praktické lékařství",1
5049,Písek,Jihočeský kraj,"foniatrie, otorinolaryngologie a chirurgie hlavy a krku",1
5050,Písek,Jihočeský kraj,gynekologie a porodnictví,10
5051,Písek,Jihočeský kraj,hematologie a transfúzní lékařství,1
5052,Písek,Jihočeský kraj,kardiologie,1
5053,Písek,Jihočeský kraj,neurologie,3
5054,Písek,Jihočeský kraj,oftalmologie,3
5055,Písek,Jihočeský kraj,ortodoncie,1
5056,Písek,Jihočeský kraj,ortopedie a traumatologie pohybového ústrojí,10
5057,Písek,Jihočeský kraj,otorinolaryngologie a chirurgie hlavy a krku,3
5058,Písek,Jihočeský kraj,"paliativní medicína, algeziologie, všeobecné praktické lékařství",1
5059,Písek,Jihočeský kraj,praktické lékařství pro děti a dorost,14
5060,Písek,Jihočeský kraj,"praktické lékařství pro děti a dorost, alergologie a klinická imunologie",1
5061,Písek,Jihočeský kraj,praktické lékárenství,3
5062,Písek,Jihočeský kraj,psychiatrie,4
5063,Písek,Jihočeský kraj,radiologie a zobrazovací metody,2
5064,Písek,Jihočeský kraj,"radiologie a zobrazovací metody, gynekologie a porodnictví",1
5065,Písek,Jihočeský kraj,rehabilitační a fyzikální medicína,5
5066,Písek,Jihočeský kraj,tělovýchovné lékařství,1
5067,Písek,Jihočeský kraj,urologie,3
5068,Písek,Jihočeský kraj,"urologie, nefrologie",1
5069,Písek,Jihočeský kraj,"vnitřní lékařství, endokrinologie a diabetologie",2
5070,Písek,Jihočeský kraj,"vnitřní lékařství, kardiologie",4
5071,Písek,Jihočeský kraj,"vnitřní lékařství, pneumologie a ftizeologie, pneumologie a ftizeologie",1
5072,Písek,Jihočeský kraj,všeobecné praktické lékařství,39
5073,Písek,Jihočeský kraj,"všeobecné praktické lékařství, praktické lékařství pro děti a dorost",2
5074,Písek,Jihočeský kraj,"všeobecné praktické lékařství, vnitřní lékařství",2
5075,Písek,Jihočeský kraj,zubní lékařství,12
5076,Písek,Jihočeský kraj,"zubní lékařství, zubní lékařství",18
5077,Písek,Jihočeský kraj,"zubní lékařství, zubní lékařství, všeobecné praktické lékařství",1
5078,Písek,Jihočeský kraj,"zubní lékařství, zubní lékařství, všeobecné praktické lékařství, praktické lékařství pro děti a dorost",2
5079,Přerov,Olomoucký kraj,Dentální hygienistka,1
5080,Přerov,Olomoucký kraj,"Dentální hygienistka, Zubní technik, zubní lékařství",1
5081,Přerov,Olomoucký kraj,"Dětský klinický psycholog, Klinický psycholog",2
5082,Přerov,Olomoucký kraj,"Ergoterapeut, urgentní medicína, paliativní medicína, praktické lékárenství, vnitřní lékařství, plastická chirurgie, ortopedie a traumatologie pohybového ústrojí, klinická biochemie, chirurgie, gynekologie a porodnictví, endokrinologie a diabetologie",1
5083,Přerov,Olomoucký kraj,Farmaceutický asistent,2
5084,Přerov,Olomoucký kraj,Fyzioterapeut,16
5085,Přerov,Olomoucký kraj,"Fyzioterapeut, Ergoterapeut, medicína dlouhodobé péče, radiologie a zobrazovací metody, chirurgie, gynekologie a porodnictví",1
5086,Přerov,Olomoucký kraj,"Fyzioterapeut, Všeobecná sestra",1
5087,Přerov,Olomoucký kraj,"Fyzioterapeut, Zdravotní laborant pro klinickou hematologii a transfuzní službu, všeobecné praktické lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, otorinolaryngologie a chirurgie hlavy a krku, kardiologie, gynekologie a porodnictví, endokrinologie a diabetologie",1
5088,Přerov,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína",2
5089,Přerov,Olomoucký kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína, neurologie",1
5090,Přerov,Olomoucký kraj,"Fyzioterapeut, vnitřní lékařství, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, ortopedie a traumatologie pohybového ústrojí, neurologie, kardiologie, kardiologie, dětské lékařství",2
5091,Přerov,Olomoucký kraj,Klinický logoped,6
5092,Přerov,Olomoucký kraj,Klinický psycholog,5
5093,Přerov,Olomoucký kraj,"Klinický psycholog, Klinický psycholog, Adiktolog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, návykové nemoci, návykové nemoci, gerontopsychiatrie, gerontopsychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, psychiatrie, psychiatrie",1
5094,Přerov,Olomoucký kraj,"Klinický psycholog, Klinický psycholog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Všeobecná sestra, Všeobecná sestra, návykové nemoci, návykové nemoci, gerontopsychiatrie, gerontopsychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, psychiatrie, psychiatrie",1
5095,Přerov,Olomoucký kraj,"Klinický psycholog, Klinický psycholog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, návykové nemoci, návykové nemoci, gerontopsychiatrie, gerontopsychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, psychiatrie, psychiatrie",1
5096,Přerov,Olomoucký kraj,"Klinický psycholog, psychiatrie",3
5097,Přerov,Olomoucký kraj,"Klinický psycholog, psychiatrie, neurologie",1
5098,Přerov,Olomoucký kraj,"Klinický psycholog, všeobecné praktické lékařství, praktické lékařství pro děti a dorost, gynekologie a porodnictví",1
5099,Přerov,Olomoucký kraj,Optometrista,16
5100,Přerov,Olomoucký kraj,"Optometrista, oftalmologie",1
5101,Přerov,Olomoucký kraj,"Ortoptista, Ortoptista",1
5102,Přerov,Olomoucký kraj,Porodní asistentka,4
5103,Přerov,Olomoucký kraj,"Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, gerontopsychiatrie, gerontopsychiatrie, psychiatrie, psychiatrie",1
5104,Přerov,Olomoucký kraj,"Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, návykové nemoci, návykové nemoci, gerontopsychiatrie, gerontopsychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, psychiatrie, psychiatrie",1
5105,Přerov,Olomoucký kraj,Všeobecná sestra,15
5106,Přerov,Olomoucký kraj,"Všeobecná sestra, Všeobecná sestra",5
5107,Přerov,Olomoucký kraj,"Zdravotní laborant pro klinickou hematologii a transfuzní službu, klinická biochemie",1
5108,Přerov,Olomoucký kraj,Zubní technik,19
5109,Přerov,Olomoucký kraj,"Zubní technik, ortodoncie, zubní lékařství",2
5110,Přerov,Olomoucký kraj,"Zubní technik, zubní lékařství",2
5111,Přerov,Olomoucký kraj,alergologie a klinická imunologie,8
5112,Přerov,Olomoucký kraj,anesteziologie a intenzivní medicína,1
5113,Přerov,Olomoucký kraj,"angiologie, vnitřní lékařství",1
5114,Přerov,Olomoucký kraj,chirurgie,3
5115,Přerov,Olomoucký kraj,"chirurgie, cévní chirurgie, cévní chirurgie",2
5116,Přerov,Olomoucký kraj,"chirurgie, gynekologie a porodnictví",1
5117,Přerov,Olomoucký kraj,dermatovenerologie,6
5118,Přerov,Olomoucký kraj,"dětská a dorostová psychiatrie, dětské lékařství",2
5119,Přerov,Olomoucký kraj,"dětská neurologie, Fyzioterapeut, Nutriční terapeut, Ergoterapeut, Všeobecná sestra, Všeobecná sestra, Všeobecná sestra, urgentní medicína, paliativní medicína, neonatologie, medicína dlouhodobé péče, dětská kardiologie, angiologie, algeziologie, praktické lékárenství, všeobecné praktické lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, traumatologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, radiační onkologie, praktické lékařství pro děti a dorost, plastická chirurgie, patologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, nukleární medicína, neurologie, neurologie, neurologie, nefrologie, nefrologie, lékařská mikrobiologie, klinická onkologie, klinická biochemie, kardiologie, infekční lékařství, chirurgie, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gynekologie a porodnictví, geriatrie, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dětské lékařství, dermatovenerologie, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína, anesteziologie a intenzivní medicína",1
5120,Přerov,Olomoucký kraj,endokrinologie a diabetologie,3
5121,Přerov,Olomoucký kraj,foniatrie,1
5122,Přerov,Olomoucký kraj,gastroenterologie,2
5123,Přerov,Olomoucký kraj,gynekologie a porodnictví,16
5124,Přerov,Olomoucký kraj,"gynekologie dětí a dospívajících, gynekologie a porodnictví",1
5125,Přerov,Olomoucký kraj,hematologie a transfúzní lékařství,3
5126,Přerov,Olomoucký kraj,kardiologie,1
5127,Přerov,Olomoucký kraj,klinická biochemie,4
5128,Přerov,Olomoucký kraj,klinická farmacie,2
5129,Přerov,Olomoucký kraj,"koloproktologie, chirurgie",1
5130,Přerov,Olomoucký kraj,lékařská mikrobiologie,1
5131,Přerov,Olomoucký kraj,"lékařská psychoterapie, Klinický psycholog, Klinický psycholog, Adiktolog, Sestra pro péči v psychiatrii, Sestra pro péči v psychiatrii, Všeobecná sestra, Všeobecná sestra, návykové nemoci, návykové nemoci, gerontopsychiatrie, gerontopsychiatrie, dětská a dorostová psychiatrie, dětská a dorostová psychiatrie, psychiatrie, psychiatrie, psychiatrie",1
5132,Přerov,Olomoucký kraj,"neonatologie, praktické lékařství pro děti a dorost",1
5133,Přerov,Olomoucký kraj,neurologie,4
5134,Přerov,Olomoucký kraj,oftalmologie,11
5135,Přerov,Olomoucký kraj,"oftalmologie, neurologie",1
5136,Přerov,Olomoucký kraj,ortodoncie,2
5137,Přerov,Olomoucký kraj,"ortodoncie, zubní lékařství",1
5138,Přerov,Olomoucký kraj,ortopedie a traumatologie pohybového ústrojí,6
5139,Přerov,Olomoucký kraj,otorinolaryngologie a chirurgie hlavy a krku,7
5140,Přerov,Olomoucký kraj,paliativní medicína,1
5141,Přerov,Olomoucký kraj,"patologie, patologie",1
5142,Přerov,Olomoucký kraj,plastická chirurgie,1
5143,Přerov,Olomoucký kraj,pneumologie a ftizeologie,1
5144,Přerov,Olomoucký kraj,"pneumologie a ftizeologie, pneumologie a ftizeologie",4
5145,Přerov,Olomoucký kraj,praktické lékařství pro děti a dorost,25
5146,Přerov,Olomoucký kraj,praktické lékárenství,27
5147,Přerov,Olomoucký kraj,"praktické lékárenství, všeobecné praktické lékařství, vnitřní lékařství, radiologie a zobrazovací metody, gynekologie a porodnictví, endokrinologie a diabetologie, dermatovenerologie",1
5148,Přerov,Olomoucký kraj,psychiatrie,12
5149,Přerov,Olomoucký kraj,"psychiatrie, psychiatrie",4
5150,Přerov,Olomoucký kraj,radiologie a zobrazovací metody,3
5151,Přerov,Olomoucký kraj,"radiologie a zobrazovací metody, plastická chirurgie, gynekologie a porodnictví",1
5152,Přerov,Olomoucký kraj,rehabilitační a fyzikální medicína,1
5153,Přerov,Olomoucký kraj,revmatologie,1
5154,Přerov,Olomoucký kraj,"tělovýchovné lékařství, vnitřní lékařství, kardiologie",1
5155,Přerov,Olomoucký kraj,urologie,5
5156,Přerov,Olomoucký kraj,vnitřní lékařství,3
5157,Přerov,Olomoucký kraj,"vnitřní lékařství, endokrinologie a diabetologie",4
5158,Přerov,Olomoucký kraj,"vnitřní lékařství, gastroenterologie",1
5159,Přerov,Olomoucký kraj,"vnitřní lékařství, kardiologie",3
5160,Přerov,Olomoucký kraj,"vnitřní lékařství, nefrologie",2
5161,Přerov,Olomoucký kraj,"vnitřní lékařství, revmatologie",2
5162,Přerov,Olomoucký kraj,všeobecné praktické lékařství,72
5163,Přerov,Olomoucký kraj,"všeobecné praktické lékařství, gynekologie a porodnictví",1
5164,Přerov,Olomoucký kraj,"všeobecné praktické lékařství, praktické lékařství pro děti a dorost",1
5165,Přerov,Olomoucký kraj,"všeobecné praktické lékařství, vnitřní lékařství",3
5166,Přerov,Olomoucký kraj,zubní lékařství,55
5167,Příbram,Středočeský kraj,Dentální hygienistka,10
5168,Příbram,Středočeský kraj,Fyzioterapeut,24
5169,Příbram,Středočeský kraj,"Fyzioterapeut, Ergoterapeut, rehabilitační a fyzikální medicína",1
5170,Příbram,Středočeský kraj,"Fyzioterapeut, Klinický psycholog, Dentální hygienistka, rehabilitační a fyzikální medicína, praktické lékařství pro děti a dorost",1
5171,Příbram,Středočeský kraj,"Fyzioterapeut, Klinický psycholog, Ergoterapeut, paliativní medicína, všeobecné praktické lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, radiační onkologie, pneumologie a ftizeologie, pneumologie a ftizeologie, pneumologie a ftizeologie, klinická onkologie, klinická onkologie, klinická biochemie, chirurgie, endokrinologie a diabetologie",1
5172,Příbram,Středočeský kraj,"Fyzioterapeut, Klinický psycholog, Nutriční terapeut, Ortoptista, Ergoterapeut, Všeobecná sestra, Všeobecná sestra, tělovýchovné lékařství, paliativní medicína, paliativní medicína, neonatologie, dětská kardiologie, algeziologie, praktické lékárenství, klinická farmacie, vnitřní lékařství, vnitřní lékařství, vnitřní lékařství, urologie, urologie, rehabilitační a fyzikální medicína, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, pneumologie a ftizeologie, pneumologie a ftizeologie, pneumologie a ftizeologie, plastická chirurgie, plastická chirurgie, patologie, otorinolaryngologie a chirurgie hlavy a krku, otorinolaryngologie a chirurgie hlavy a krku, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, oftalmologie, oftalmologie, neurologie, neurologie, lékařská mikrobiologie, klinická onkologie, klinická biochemie, kardiologie, infekční lékařství, chirurgie, chirurgie, chirurgie, hematologie a transfúzní lékařství, gynekologie a porodnictví, gynekologie a porodnictví, gastroenterologie, endokrinologie a diabetologie, dětské lékařství, dětské lékařství, dermatovenerologie, cévní chirurgie, cévní chirurgie, anesteziologie a intenzivní medicína",1
5173,Příbram,Středočeský kraj,"Fyzioterapeut, rehabilitační a fyzikální medicína",1
5174,Příbram,Středočeský kraj,"Fyzioterapeut, všeobecné praktické lékařství, vnitřní lékařství, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, psychiatrie, praktické lékařství pro děti a dorost, endokrinologie a diabetologie, dermatovenerologie",1
5175,Příbram,Středočeský kraj,"Fyzioterapeut, všeobecné praktické lékařství, vnitřní lékařství, urologie, urologie, rehabilitační a fyzikální medicína, radiologie a zobrazovací metody, pneumologie a ftizeologie, pneumologie a ftizeologie, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, ortopedie a traumatologie pohybového ústrojí, neurologie, nefrologie, kardiologie, chirurgie, chirurgie, endokrinologie a diabetologie, anesteziologie a intenzivní medicína",1
5176,Příbram,Středočeský kraj,Klinický logoped,6
5177,Příbram,Středočeský kraj,Klinický psycholog,2
5178,Příbram,Středočeský kraj,"Klinický psycholog, Adiktolog, psychiatrie",1
